text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
senior,'sinɪɚ,高级的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
polish,'pɑlɪʃ,擦亮；磨光；润色,,,人教版高中必修5,3,,,人教版 高中必修5,高中
chief,tʃif,首领；长官；首席的；主要的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
approve,ə'prʊv,批准；赞成，同意,,,人教版高中必修5,3,,,人教版 高中必修5,高中
process,proˈsɛs;(for n.)prɑsɛs,过程，进程；；工序；工艺流程；处理,,,人教版高中必修5,3,,,人教版 高中必修5,高中
negative,'nɛɡətɪv,底片；消积的；否定的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
appointment,ə'pɔɪntmənt,约会；任命,,,人教版高中必修5,3,,,人教版 高中必修5,高中
aid,ed,帮助；援助；资助；帮助；援助；资助,,,人教版高中必修5,3,,,人教版 高中必修5,高中
first aid,,（对伤患者的）急救,,,人教版高中必修5,3,,,人教版 高中必修5,高中
temporary,ˈtempəreri,暂时的；临时的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
fall ill,,生病,,,人教版高中必修5,3,,,人教版 高中必修5,高中
injury,'ɪndʒəri,损伤；伤害,,,人教版高中必修5,3,,,人教版 高中必修5,高中
bleed,blid,(bled，bled)流血,,,人教版高中必修5,3,,,人教版 高中必修5,高中
nosebleed,'nozblid,鼻出血；流鼻血,,,人教版高中必修5,3,,,人教版 高中必修5,高中
sprain,spren,扭伤,,,人教版高中必修5,3,,,人教版 高中必修5,高中
sprained,,扭伤的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
ankle,'æŋkl,踝（关节）,,,人教版高中必修5,3,,,人教版 高中必修5,高中
choke,tʃok,（使）噎住；（使）窒息,,,人教版高中必修5,3,,,人教版 高中必修5,高中
cupboard,'kʌbɚd,橱柜；衣柜,,,人教版高中必修5,3,,,人教版 高中必修5,高中
skin,skɪn,皮；皮肤,,,人教版高中必修5,3,,,人教版 高中必修5,高中
essential,ɪ'sɛnʃl,最重要的；不可缺少的；本质的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
organ,'ɔrɡən,器官,,,人教版高中必修5,3,,,人教版 高中必修5,高中
layer,'leɪr,层；层次,,,人教版高中必修5,3,,,人教版 高中必修5,高中
barrier,'bærɪɚ,屏障；障碍（物）,,,人教版高中必修5,3,,,人教版 高中必修5,高中
poison,'pɔɪzn,毒药；毒害；毒害；使中毒,,,人教版高中必修5,3,,,人教版 高中必修5,高中
ray,re,光线；射线,,,人教版高中必修5,3,,,人教版 高中必修5,高中
complex,ˈkɑmplɛks;kəmˈplɛks,复杂的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
variety,və'raɪəti,变化；多样（化）；多变（性）,,,人教版高中必修5,3,,,人教版 高中必修5,高中
liquid,'lɪkwɪd,液体,,,人教版高中必修5,3,,,人教版 高中必修5,高中
radiation,，redɪ'eʃən,辐射,,,人教版高中必修5,3,,,人教版 高中必修5,高中
mild,maɪld,轻微的；暖和的；温柔的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
mildly,'maɪldli,轻微地；温和地,,,人教版高中必修5,3,,,人教版 高中必修5,高中
pan,pæn,平底锅,,,人教版高中必修5,3,,,人教版 高中必修5,高中
stove,stov,炉子；火炉,,,人教版高中必修5,3,,,人教版 高中必修5,高中
heal,hil,（使）康复；痊愈,,,人教版高中必修5,3,,,人教版 高中必修5,高中
tissue,'tɪʃu,手巾纸；（生物）组织,,,人教版高中必修5,3,,,人教版 高中必修5,高中
electric shock,,触电；电休克,,,人教版高中必修5,3,,,人教版 高中必修5,高中
swell,swɛl,（使）膨胀；隆起,,,人教版高中必修5,3,,,人教版 高中必修5,高中
swollen,'swolən,肿胀的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
blister,'blɪstɚ,水泡；（使）起泡,,,人教版高中必修5,3,,,人教版 高中必修5,高中
watery,'wɑtəri,（似）水的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
char,tʃɑr,烧焦,,,人教版高中必修5,3,,,人教版 高中必修5,高中
nerve,nɝv,神经,,,人教版高中必修5,3,,,人教版 高中必修5,高中
scissors,'sɪzɚz,剪刀,,,人教版高中必修5,3,,,人教版 高中必修5,高中
unbearable,ʌn'bɛrəbl,难以忍受的；不能容忍的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
basin,'besn,盆；盆地,,,人教版高中必修5,3,,,人教版 高中必修5,高中
squeeze,skwiz,榨；挤；压,,,人教版高中必修5,3,,,人教版 高中必修5,高中
squeeze out,,榨出；挤出,,,人教版高中必修5,3,,,人教版 高中必修5,高中
over and over again,,反复；多次,,,人教版高中必修5,3,,,人教版 高中必修5,高中
bandage,'bændɪdʒ,绷,,,人教版高中必修5,3,,,人教版 高中必修5,高中
in place,,在适当的位置；适当,,,人教版高中必修5,3,,,人教版 高中必修5,高中
ointment,'ɔɪntmənt,药膏；油膏,,,人教版高中必修5,3,,,人教版 高中必修5,高中
infection,ɪn'fɛkʃən,传染病；感染；传染,,,人教版高中必修5,3,,,人教版 高中必修5,高中
vital,'vaɪtl,至关重要的；生死攸关的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
symptom,'sɪmptəm,症状；征兆,,,人教版高中必修5,3,,,人教版 高中必修5,高中
label,ˈlebəl,加标签或标记；标签；标记,,,人教版高中必修5,3,,,人教版 高中必修5,高中
kettle,'kɛtl,(水)壶；罐,,,人教版高中必修5,3,,,人教版 高中必修5,高中
pour,pɔr,倒；灌；注；涌,,,人教版高中必修5,3,,,人教版 高中必修5,高中
wrist,rɪst,手腕,,,人教版高中必修5,3,,,人教版 高中必修5,高中
damp,dæmp,潮湿的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
Casey,,凯西（姓）,,,人教版高中必修5,3,,,人教版 高中必修5,高中
sleeve,sliv,袖子,,,人教版高中必修5,3,,,人教版 高中必修5,高中
blouse,blaʊs,女衬衫,,,人教版高中必修5,3,,,人教版 高中必修5,高中
tight,taɪt,紧的；紧密的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
tightly,'taɪtli,紧地；牢牢地,,,人教版高中必修5,3,,,人教版 高中必修5,高中
firm,fɝm,结实的，坚实的；坚定的,,,人教版高中必修5,3,,,人教版 高中必修5,高中
firmly,'fɝmli,坚固地；稳定地,,,人教版高中必修5,3,,,人教版 高中必修5,高中
throat,θrot,咽喉；喉咙,,,人教版高中必修5,3,,,人教版 高中必修5,高中
Janson,,詹森（姓）,,,人教版高中必修5,3,,,人教版 高中必修5,高中
ceremony,ˈsɛrəˌmoʊni,典礼；仪式；礼节,,,人教版高中必修5,3,,,人教版 高中必修5,高中
bravery,'brevəri,勇敢；勇气,,,人教版高中必修5,3,,,人教版 高中必修5,高中
Slade,,斯莱德（姓）,,,人教版高中必修5,3,,,人教版 高中必修5,高中
stab,stæb,刺；戳；刺伤,,,人教版高中必修5,3,,,人教版 高中必修5,高中
a number of,,若干；许多,,,人教版高中必修5,3,,,人教版 高中必修5,高中
put one's hands on,,找到,,,人教版高中必修5,3,,,人教版 高中必修5,高中
treat,trit,对待；款待；治疗；款待；招待,,,人教版高中必修5,3,,,人教版 高中必修5,高中
apply,ə'plaɪ,申请；应用；涂，敷,,,人教版高中必修5,3,,,人教版 高中必修5,高中
pressure,'prɛʃɚ,压力；挤压；压迫（感）,,,人教版高中必修5,3,,,人教版 高中必修5,高中
ambulance,'æmbjələns,救护车,,,人教版高中必修5,3,,,人教版 高中必修5,高中
scheme,skim,方案；计划,,,人教版高中必修5,3,,,人教版 高中必修5,高中
Southerton,,萨瑟顿（姓）,,,人教版高中必修5,3,,,人教版 高中必修5,高中
make a difference,,区别对待；有影响；起（重要）作用,,,人教版高中必修5,3,,,人教版 高中必修5,高中
bruise,bruz,瘀伤；擦伤；瘀伤；擦伤,,,人教版高中必修5,3,,,人教版 高中必修5,高中
