text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
blender,'blɛndɚ,搅拌器；果汁机,,,人教版八上,2,,,人教版 8年级上册,八年级
turn on,tɝ​n ɑn,打开,,,人教版八上,2,,,人教版 8年级上册,八年级
peel,pil,削皮；剥落,,,人教版八上,2,,,人教版 8年级上册,八年级
pour,pɔr,倒；倾倒,,,人教版八上,2,,,人教版 8年级上册,八年级
yogurt,'joɡət,酸奶；,,,人教版八上,2,,,人教版 8年级上册,八年级
honey,'hʌni,蜂蜜,,,人教版八上,2,,,人教版 8年级上册,八年级
watermelon,'wɔtɚmɛlən,西瓜,,,人教版八上,2,,,人教版 8年级上册,八年级
spoon,spun,勺，调羹,,,人教版八上,2,,,人教版 8年级上册,八年级
pot,pɑt,壶；盆；罐；把……装罐,,,人教版八上,2,,,人教版 8年级上册,八年级
add,æd,增加,,,人教版八上,2,,,人教版 8年级上册,八年级
finally,'faɪnlɪ,最后，最终,,,人教版八上,2,,,人教版 8年级上册,八年级
salt,sɔlt,盐,,,人教版八上,2,,,人教版 8年级上册,八年级
sugar,'ʃʊgɚ,糖,,,人教版八上,2,,,人教版 8年级上册,八年级
cheese,tʃiz,干酪，奶酪,,,人教版八上,2,,,人教版 8年级上册,八年级
popcorn,'pɑpkɔrn,爆米花,,,人教版八上,2,,,人教版 8年级上册,八年级
corn,kɔrn,谷物；玉米,,,人教版八上,2,,,人教版 8年级上册,八年级
machine,mə'ʃin,机器,,,人教版八上,2,,,人教版 8年级上册,八年级
dig,dɪɡ,挖，掘；探究；挖苦；刺；戳,,,人教版八上,2,,,人教版 8年级上册,八年级
hole,hol,洞，孔；洞穴，穴；（高尔夫球等）进洞 凿洞,,,人教版八上,2,,,人教版 8年级上册,八年级
sandwich,'sænwɪtʃ,三明治,,,人教版八上,2,,,人教版 8年级上册,八年级
butter,'bʌtɚ,黄油，奶油,,,人教版八上,2,,,人教版 8年级上册,八年级
turkey,'tɝki,火鸡,,,人教版八上,2,,,人教版 8年级上册,八年级
lettuce,'lɛtɪs,莴苣，生菜,,,人教版八上,2,,,人教版 8年级上册,八年级
piece,pis,件；篇；片；块；,,,人教版八上,2,,,人教版 8年级上册,八年级
Thanksgiving,,感恩节,,,人教版八上,2,,,人教版 8年级上册,八年级
traditional,trə'dɪʃənl,传统的,,,人教版八上,2,,,人教版 8年级上册,八年级
autumn,'ɔtəm,秋天；秋天的，秋季的,,,人教版八上,2,,,人教版 8年级上册,八年级
traveler,'trævlɚ,旅行者,,,人教版八上,2,,,人教版 8年级上册,八年级
England,'iŋɡlənd,英格兰；英国,,,人教版八上,2,,,人教版 8年级上册,八年级
celebrate,sɛləˌbret,庆祝；庆贺,,,人教版八上,2,,,人教版 8年级上册,八年级
mix,mɪks,混淆；使混和；配制；混合；混合物；混乱,,,人教版八上,2,,,人教版 8年级上册,八年级
pepper,'pɛpɚ,胡椒粉；椒类,,,人教版八上,2,,,人教版 8年级上册,八年级
fill,fɪl,装满，使充满；满足；任职,,,人教版八上,2,,,人教版 8年级上册,八年级
oven,ˈʌvən,烤箱；烤炉,,,人教版八上,2,,,人教版 8年级上册,八年级
plate,pleɪt,碟；金属牌；金属板；镀上（金或银）,,,人教版八上,2,,,人教版 8年级上册,八年级
cover,'kʌvɚ,遮盖，盖,,,人教版八上,2,,,人教版 8年级上册,八年级
gravy,'ɡrevi,肉汁；肉汤,,,人教版八上,2,,,人教版 8年级上册,八年级
serve,sɝv,接待，服务,,,人教版八上,2,,,人教版 8年级上册,八年级
temperature,ˈtempərtʃʊər; tɛmpɚ-ˌtʃʊr,温度，气候,,,人教版八上,2,,,人教版 8年级上册,八年级
prepare,prɪ'pɛr,预备；准备,,,人教版八上,2,,,人教版 8年级上册,八年级
prepare for,,为……准备,,,人教版八上,2,,,人教版 8年级上册,八年级
exam,ɪg'zæm,考试,,,人教版八上,2,,,人教版 8年级上册,八年级
flu,flu,流感,,,人教版八上,2,,,人教版 8年级上册,八年级
available,ə'veləbl,可得到的；有空的,,,人教版八上,2,,,人教版 8年级上册,八年级
another time,,其他时间，别的时间,,,人教版八上,2,,,人教版 8年级上册,八年级
until,ən'tɪl,在…之前；直到…时；在…之前；到…为止,,,人教版八上,2,,,人教版 8年级上册,八年级
hang,hæŋ,悬挂,,,人教版八上,2,,,人教版 8年级上册,八年级
hang out,,常去某处；泡在某处,,,人教版八上,2,,,人教版 8年级上册,八年级
catch,kætʃ,抓住；捕捉,,,人教版八上,2,,,人教版 8年级上册,八年级
invite,ɪn'vaɪt,邀请,,,人教版八上,2,,,人教版 8年级上册,八年级
accept,əkˈsɛpt,接受；,,,人教版八上,2,,,人教版 8年级上册,八年级
refuse,ri'fjʊz,拒绝,,,人教版八上,2,,,人教版 8年级上册,八年级
the day before yesterday,,前天,,,人教版八上,2,,,人教版 8年级上册,八年级
the day after tomorrow,,后天,,,人教版八上,2,,,人教版 8年级上册,八年级
weekday,'wikde,工作日,,,人教版八上,2,,,人教版 8年级上册,八年级
look after,,照顾，照料,,,人教版八上,2,,,人教版 8年级上册,八年级
invitation,ˌɪnvɪˈteɪʃn,邀请；邀请函,,,人教版八上,2,,,人教版 8年级上册,八年级
turn down,,减小，关小，调低,,,人教版八上,2,,,人教版 8年级上册,八年级
reply,rɪ'plai,回答，回复,,,人教版八上,2,,,人教版 8年级上册,八年级
forward,'fɔrwɚd,向前,,,人教版八上,2,,,人教版 8年级上册,八年级
delete,dɪ'lit,删除,,,人教版八上,2,,,人教版 8年级上册,八年级
print,prɪnt,印刷的文字；印花布；印刷；打印；刊载,,,人教版八上,2,,,人教版 8年级上册,八年级
sad,sæd,难过的；悲哀的，令人悲痛的,,,人教版八上,2,,,人教版 8年级上册,八年级
goodbye,gʊd'baɪ,再见,,,人教版八上,2,,,人教版 8年级上册,八年级
take a trip,,去旅行,,,人教版八上,2,,,人教版 8年级上册,八年级
glad,ɡlæd,高兴的；乐意的；使...高兴,,,人教版八上,2,,,人教版 8年级上册,八年级
preparation,，prɛpə'reʃən,准备；准备工作（用复数形式）,,,人教版八上,2,,,人教版 8年级上册,八年级
glue,ɡlu,粘合；盯着某物看（后接to）；胶；各种胶合物,,,人教版八上,2,,,人教版 8年级上册,八年级
without,wɪðˈaʊt,没有,,,人教版八上,2,,,人教版 8年级上册,八年级
surprised,sɚ'praɪzd,感到惊讶的；使惊奇（surprise的过去分词形式）,,,人教版八上,2,,,人教版 8年级上册,八年级
look forward to,,盼望，期待,,,人教版八上,2,,,人教版 8年级上册,八年级
hear from,,收到......来信,,,人教版八上,2,,,人教版 8年级上册,八年级
housewarming,'haʊs，wɔrmɪŋ,乔迁庆宴,,,人教版八上,2,,,人教版 8年级上册,八年级
opening,'opənɪŋ,开幕式，落成典礼,,,人教版八上,2,,,人教版 8年级上册,八年级
concert,'kɑnsɚt,音乐会,,,人教版八上,2,,,人教版 8年级上册,八年级
headmaster,，hɛd'mæstɚ,男校长,,,人教版八上,2,,,人教版 8年级上册,八年级
event,ɪ'vɛnt,大事；公开活动,,,人教版八上,2,,,人教版 8年级上册,八年级
guest,ɡɛst,客人,,,人教版八上,2,,,人教版 8年级上册,八年级
calendar,'kæləndɚ,日历；日程表,,,人教版八上,2,,,人教版 8年级上册,八年级
daytime,'detaɪm,日间，白天,,,人教版八上,2,,,人教版 8年级上册,八年级
meeting,'mitɪŋ,会议；集会；会见；会面；会合（meet的ing形式）,,,人教版八上,2,,,人教版 8年级上册,八年级
video,'vɪdɪo,录像；录像带,,,人教版八上,2,,,人教版 8年级上册,八年级
potato chips,,马铃薯片；油炸薯片,,,人教版八上,2,,,人教版 8年级上册,八年级
chocolate,ˈtʃɑkələt,巧克力,,,人教版八上,2,,,人教版 8年级上册,八年级
upset,ʌp'sɛt,难过的，失望的,,,人教版八上,2,,,人教版 8年级上册,八年级
taxi,'tæksi,滑行；乘出租车；用出租车送；出租汽车,,,人教版八上,2,,,人教版 8年级上册,八年级
advice,ədˈvaɪs,劝告，建议,,,人教版八上,2,,,人教版 8年级上册,八年级
travel,'trævl,旅行；走过（某距离）；（以某速度）行进,,,人教版八上,2,,,人教版 8年级上册,八年级
agent,'edʒənt,代理人，经纪人,,,人教版八上,2,,,人教版 8年级上册,八年级
expert,'ɛkspɝt; (for adj.， also) ɛksˈpɝt ; ɪkˈspɝt,专家，能手,,,人教版八上,2,,,人教版 8年级上册,八年级
keep...to oneself,,保守秘密,,,人教版八上,2,,,人教版 8年级上册,八年级
teenager,'tinedʒɚ,青少年,,,人教版八上,2,,,人教版 8年级上册,八年级
normal,'nɔrml,正常的,,,人教版八上,2,,,人教版 8年级上册,八年级
unless,ən'lɛs,除非，如果不,,,人教版八上,2,,,人教版 8年级上册,八年级
certainly,'sɝtnli,当然，肯定,,,人教版八上,2,,,人教版 8年级上册,八年级
wallet,'wɑlɪt,皮夹，钱包,,,人教版八上,2,,,人教版 8年级上册,八年级
mile,maɪl,英里；较大的距离,,,人教版八上,2,,,人教版 8年级上册,八年级
angry,ˈæŋgrɪ,生气的，发怒的,,,人教版八上,2,,,人教版 8年级上册,八年级
understanding,，ʌndɚ'stændɪŋ,善解人意的，体谅人的,,,人教版八上,2,,,人教版 8年级上册,八年级
careless,'kɛrləs,粗心的，不小心的,,,人教版八上,2,,,人教版 8年级上册,八年级
mistake,mɪ'stek,错误，失误,,,人教版八上,2,,,人教版 8年级上册,八年级
himself,hɪm'sɛlf,他自己；他亲自，他本人,,,人教版八上,2,,,人教版 8年级上册,八年级
careful,'kɛrfl,小心的；细致的，周密的,,,人教版八上,2,,,人教版 8年级上册,八年级
advise,əd'vaɪz,劝告，建议,,,人教版八上,2,,,人教版 8年级上册,八年级
solve,sɑlv,解决；解答,,,人教版八上,2,,,人教版 8年级上册,八年级
step,stɛp,步，脚步；步伐；步骤；梯级；踏，踩；走；走，迈步,,,人教版八上,2,,,人教版 8年级上册,八年级
trust,trʌst,相信，信任,,,人教版八上,2,,,人教版 8年级上册,八年级
experience,ɪk'spɪrɪəns,经验；经历,,,人教版八上,2,,,人教版 8年级上册,八年级
in half,,分成两半，一半,,,人教版八上,2,,,人教版 8年级上册,八年级
halfway,，hæf'we,中途地；半路地,,,人教版八上,2,,,人教版 8年级上册,八年级
else,ɛls,别的，其他的；还能有别的……,,,人教版八上,2,,,人教版 8年级上册,八年级
